account_id,customer_id,bank_name,account_type,ifsc_code,account_open_date,account_status,salary_account,average_balance,upi_linked
ACC10990,CUST10990,Bank of Baroda,Salary,BARB007921,2020-10-09,Active,TRUE,162598.44,TRUE
ACC10991,CUST10991,YES Bank,Savings,YESB001364,2019-03-28,Active,TRUE,48711.41,TRUE
ACC10992,CUST10992,Union Bank of India,Savings,UBIN004373,2020-07-27,Active,FALSE,116468.2,TRUE
ACC10993,CUST10993,IndusInd Bank,Savings,INDB008143,2020-07-28,Active,FALSE,53291.24,TRUE
ACC10994,CUST10994,Axis Bank,Savings,UTIB005708,2015-07-14,Active,FALSE,89681.18,TRUE
ACC10995,CUST10995,YES Bank,Salary,YESB002506,2016-01-24,Active,TRUE,37005.19,TRUE
ACC10996,CUST10996,IDFC FIRST Bank,Current,IDFB008786,2017-05-09,Active,TRUE,182029.81,TRUE
ACC10997,CUST10997,Kotak Mahindra Bank,Salary,KKBK008092,2018-07-07,Active,TRUE,60319.8,TRUE
ACC10998,CUST10998,Bank of Baroda,Savings,BARB009971,2015-03-18,Active,TRUE,53367.01,TRUE
ACC10999,CUST10999,Canara Bank,Savings,CNRB008656,2022-02-25,Active,FALSE,178096.2,TRUE
ACC11000,CUST11000,YES Bank,Salary,YESB001981,2017-04-01,Active,TRUE,29365.63,TRUE
ACC11001,CUST11001,Canara Bank,Current,CNRB005919,2019-08-08,Active,FALSE,35684.85,TRUE
ACC11002,CUST11002,Punjab National Bank,Savings,PUNB005373,2022-03-31,Active,FALSE,62448.39,TRUE
ACC11003,CUST11003,Axis Bank,Savings,UTIB002860,2017-02-25,Active,FALSE,71263.58,TRUE
ACC11004,CUST11004,Bank of Baroda,Current,BARB008145,2022-04-03,Active,FALSE,37854.79,TRUE
ACC11005,CUST11005,State Bank of India,Savings,SBIN005233,2022-05-21,Active,FALSE,88565.26,TRUE
ACC11006,CUST11006,Union Bank of India,Savings,UBIN008960,2015-08-15,Active,FALSE,8528.62,TRUE
ACC11007,CUST11007,HDFC Bank,Savings,HDFC007668,2022-07-14,Active,FALSE,9129.19,FALSE
ACC11008,CUST11008,Union Bank of India,Savings,UBIN003302,2016-04-03,Active,TRUE,44250.64,TRUE
ACC11009,CUST11009,YES Bank,Savings,YESB009605,2020-07-26,Active,FALSE,43535.68,TRUE
ACC11010,CUST11010,IndusInd Bank,Salary,INDB006395,2023-04-08,Active,TRUE,175161.84,TRUE
ACC11011,CUST11011,Punjab National Bank,Savings,PUNB004571,2016-03-13,Active,FALSE,51056.33,TRUE
ACC11012,CUST11012,Kotak Mahindra Bank,Current,KKBK001916,2020-12-25,Active,FALSE,88611.83,TRUE
ACC11013,CUST11013,Canara Bank,Savings,CNRB005036,2023-10-18,Active,FALSE,62848.53,TRUE
ACC11014,CUST11014,Kotak Mahindra Bank,Salary,KKBK001345,2015-05-23,Active,TRUE,147566.01,FALSE
ACC11015,CUST11015,Union Bank of India,Savings,UBIN004926,2021-03-13,Active,FALSE,76200.7,TRUE
ACC11016,CUST11016,Canara Bank,Salary,CNRB002999,2017-08-26,Active,TRUE,59409.63,TRUE
ACC11017,CUST11017,Punjab National Bank,Savings,PUNB005186,2016-01-05,Active,FALSE,96385.0,TRUE
ACC11018,CUST11018,ICICI Bank,Savings,ICIC008190,2023-08-07,Active,FALSE,56516.31,TRUE
ACC11019,CUST11019,HDFC Bank,Current,HDFC009055,2023-04-07,Active,FALSE,110693.75,TRUE
ACC11020,CUST11020,HDFC Bank,Savings,HDFC003627,2020-09-04,Active,FALSE,63401.25,TRUE
ACC11021,CUST11021,IDFC FIRST Bank,Current,IDFB006353,2022-10-18,Active,FALSE,19368.72,TRUE
ACC11022,CUST11022,Canara Bank,Savings,CNRB008264,2015-01-13,Active,FALSE,187763.01,TRUE
ACC11023,CUST11023,ICICI Bank,Salary,ICIC005089,2023-01-01,Inactive,TRUE,199664.22,TRUE
ACC11024,CUST11024,YES Bank,Savings,YESB007722,2020-01-24,Active,FALSE,59682.39,TRUE
ACC11025,CUST11025,Canara Bank,Savings,CNRB006367,2017-03-24,Active,FALSE,71601.45,TRUE
ACC11026,CUST11026,Punjab National Bank,Savings,PUNB004677,2015-04-05,Active,FALSE,140617.66,TRUE
ACC11027,CUST11027,Bank of Baroda,Savings,BARB004248,2022-11-12,Active,TRUE,168543.36,TRUE
ACC11028,CUST11028,ICICI Bank,Savings,ICIC002459,2016-11-27,Inactive,FALSE,33100.56,TRUE
ACC11029,CUST11029,Punjab National Bank,Current,PUNB008433,2016-04-30,Active,FALSE,22801.56,FALSE
ACC11030,CUST11030,Kotak Mahindra Bank,Current,KKBK005717,2019-04-14,Active,FALSE,138332.77,TRUE
ACC11031,CUST11031,Kotak Mahindra Bank,Current,KKBK004102,2017-01-08,Active,FALSE,20325.95,TRUE
ACC11032,CUST11032,Kotak Mahindra Bank,Salary,KKBK004858,2020-01-22,Active,TRUE,70434.94,TRUE
ACC11033,CUST11033,Bank of Baroda,Savings,BARB002404,2020-04-04,Active,FALSE,52708.29,TRUE
ACC11034,CUST11034,Canara Bank,Current,CNRB004476,2022-12-11,Active,FALSE,65225.3,TRUE
ACC11035,CUST11035,IDFC FIRST Bank,Savings,IDFB001962,2018-09-25,Active,TRUE,238005.05,TRUE
ACC11036,CUST11036,Canara Bank,Savings,CNRB001745,2017-11-04,Active,FALSE,22785.01,FALSE
ACC11037,CUST11037,Canara Bank,Savings,CNRB007076,2021-04-10,Active,FALSE,26656.73,TRUE
ACC11038,CUST11038,Bank of Baroda,Current,BARB006557,2016-06-24,Active,FALSE,84268.75,TRUE
ACC11039,CUST11039,IndusInd Bank,Savings,INDB001723,2020-08-06,Active,FALSE,216789.3,FALSE
ACC11040,CUST11040,Kotak Mahindra Bank,Salary,KKBK005312,2023-07-17,Active,TRUE,120190.22,TRUE
ACC11041,CUST11041,ICICI Bank,Current,ICIC006169,2023-07-26,Inactive,TRUE,237478.42,TRUE
ACC11042,CUST11042,Bank of Baroda,Savings,BARB001871,2016-08-31,Active,TRUE,118213.88,TRUE
ACC11043,CUST11043,Bank of Baroda,Savings,BARB008150,2020-07-20,Active,FALSE,57634.57,TRUE
ACC11044,CUST11044,Bank of Baroda,Current,BARB008499,2016-04-05,Active,FALSE,41045.92,TRUE
ACC11045,CUST11045,Kotak Mahindra Bank,Savings,KKBK003959,2023-05-30,Active,TRUE,477355.66,TRUE
ACC11046,CUST11046,YES Bank,Salary,YESB001067,2023-08-08,Active,TRUE,71831.79,TRUE
ACC11047,CUST11047,Bank of Baroda,Savings,BARB002545,2015-04-17,Active,FALSE,77406.08,TRUE
ACC11048,CUST11048,IndusInd Bank,Savings,INDB002737,2016-09-21,Active,TRUE,141056.37,TRUE
ACC11049,CUST11049,Canara Bank,Salary,CNRB005412,2022-05-19,Active,TRUE,96993.07,TRUE
ACC11050,CUST11050,Bank of Baroda,Salary,BARB006323,2016-06-13,Active,TRUE,23472.83,TRUE
ACC11051,CUST11051,IndusInd Bank,Savings,INDB001909,2021-02-19,Inactive,FALSE,67660.07,TRUE
ACC11052,CUST11052,ICICI Bank,Current,ICIC004933,2016-01-01,Active,TRUE,109567.86,TRUE
ACC11053,CUST11053,Canara Bank,Savings,CNRB003525,2018-05-07,Active,FALSE,47981.09,TRUE
ACC11054,CUST11054,Kotak Mahindra Bank,Savings,KKBK003151,2022-06-18,Active,TRUE,47449.2,TRUE
ACC11055,CUST11055,Punjab National Bank,Savings,PUNB008805,2021-04-25,Active,TRUE,161907.4,TRUE
ACC11056,CUST11056,ICICI Bank,Current,ICIC008112,2016-01-16,Active,TRUE,96297.1,TRUE
ACC11057,CUST11057,Canara Bank,Current,CNRB003540,2020-11-29,Active,FALSE,81137.73,TRUE
ACC11058,CUST11058,Punjab National Bank,Current,PUNB002297,2018-05-15,Active,TRUE,162653.87,TRUE
ACC11059,CUST11059,IDFC FIRST Bank,Savings,IDFB008007,2021-05-17,Active,TRUE,26658.22,TRUE
ACC11060,CUST11060,Punjab National Bank,Savings,PUNB007766,2020-03-18,Active,FALSE,77348.25,TRUE
ACC11061,CUST11061,Kotak Mahindra Bank,Salary,KKBK002339,2015-03-08,Active,TRUE,68885.94,TRUE
ACC11062,CUST11062,ICICI Bank,Savings,ICIC007438,2015-12-08,Active,FALSE,89390.4,TRUE
ACC11063,CUST11063,Union Bank of India,Current,UBIN008454,2021-12-30,Active,FALSE,23668.59,TRUE
ACC11064,CUST11064,ICICI Bank,Savings,ICIC004458,2015-11-17,Active,FALSE,216241.94,TRUE
ACC11065,CUST11065,IDFC FIRST Bank,Savings,IDFB001293,2019-06-06,Active,FALSE,18690.17,TRUE
ACC11066,CUST11066,Union Bank of India,Salary,UBIN007637,2023-02-21,Active,TRUE,34187.97,FALSE
ACC11067,CUST11067,IndusInd Bank,Savings,INDB007471,2015-12-25,Active,FALSE,10332.09,TRUE
ACC11068,CUST11068,State Bank of India,Savings,SBIN004083,2017-05-07,Active,FALSE,25228.28,TRUE
ACC11069,CUST11069,Canara Bank,Savings,CNRB009824,2015-12-19,Active,FALSE,41899.6,TRUE
ACC11070,CUST11070,State Bank of India,Savings,SBIN002908,2016-09-16,Active,FALSE,68131.62,TRUE
ACC11071,CUST11071,State Bank of India,Salary,SBIN008364,2017-09-20,Active,TRUE,112475.41,TRUE
ACC11072,CUST11072,State Bank of India,Savings,SBIN006469,2016-02-25,Active,FALSE,267879.94,TRUE
ACC11073,CUST11073,Union Bank of India,Savings,UBIN005764,2020-06-19,Active,FALSE,68967.21,TRUE
ACC11074,CUST11074,Canara Bank,Savings,CNRB008993,2023-01-04,Active,TRUE,212304.58,TRUE
ACC11075,CUST11075,Kotak Mahindra Bank,Current,KKBK007834,2016-04-23,Active,FALSE,102904.1,TRUE
ACC11076,CUST11076,State Bank of India,Savings,SBIN003643,2023-02-22,Active,FALSE,36408.1,TRUE
ACC11077,CUST11077,Axis Bank,Salary,UTIB006556,2023-01-08,Active,TRUE,56137.18,TRUE
ACC11078,CUST11078,Union Bank of India,Current,UBIN007395,2022-07-20,Active,FALSE,41405.31,TRUE
ACC11079,CUST11079,ICICI Bank,Savings,ICIC004394,2022-09-30,Active,FALSE,47065.19,TRUE
ACC11080,CUST11080,YES Bank,Savings,YESB009063,2023-11-25,Active,FALSE,75665.32,TRUE
ACC11081,CUST11081,State Bank of India,Savings,SBIN001297,2017-12-04,Active,FALSE,33916.57,TRUE
ACC11082,CUST11082,IDFC FIRST Bank,Savings,IDFB001523,2018-10-15,Active,FALSE,40142.8,TRUE
ACC11083,CUST11083,Kotak Mahindra Bank,Savings,KKBK006575,2023-08-18,Active,FALSE,130564.71,TRUE
ACC11084,CUST11084,ICICI Bank,Salary,ICIC009444,2022-07-05,Active,TRUE,10841.74,FALSE
ACC11085,CUST11085,Bank of Baroda,Savings,BARB002817,2023-10-07,Active,FALSE,68671.05,FALSE
ACC11086,CUST11086,IDFC FIRST Bank,Salary,IDFB001687,2016-03-07,Active,TRUE,39311.82,TRUE
ACC11087,CUST11087,IndusInd Bank,Savings,INDB003572,2022-12-10,Active,TRUE,144107.05,TRUE
ACC11088,CUST11088,Canara Bank,Savings,CNRB006959,2016-07-18,Active,TRUE,187156.05,TRUE
ACC11089,CUST11089,State Bank of India,Current,SBIN005019,2018-10-30,Active,FALSE,33497.49,TRUE
ACC11090,CUST11090,Union Bank of India,Savings,UBIN007799,2022-01-22,Active,TRUE,158606.54,TRUE
ACC11091,CUST11091,Axis Bank,Current,UTIB003260,2019-08-21,Active,FALSE,324551.3,TRUE
ACC11092,CUST11092,Canara Bank,Savings,CNRB006927,2019-12-18,Active,FALSE,14434.86,TRUE
ACC11093,CUST11093,HDFC Bank,Savings,HDFC002389,2018-07-13,Active,FALSE,130264.85,TRUE
ACC11094,CUST11094,Punjab National Bank,Savings,PUNB001607,2021-06-11,Active,FALSE,139470.25,TRUE
ACC11095,CUST11095,IDFC FIRST Bank,Current,IDFB005845,2019-07-05,Active,FALSE,124583.93,TRUE
ACC11096,CUST11096,Union Bank of India,Savings,UBIN006139,2015-02-02,Active,FALSE,92239.35,TRUE
ACC11097,CUST11097,ICICI Bank,Current,ICIC007618,2022-03-22,Active,TRUE,159482.16,TRUE
ACC11098,CUST11098,Union Bank of India,Current,UBIN006656,2023-09-12,Active,TRUE,20915.23,TRUE
ACC11099,CUST11099,Union Bank of India,Salary,UBIN003064,2021-01-24,Active,TRUE,39104.98,TRUE
ACC11100,CUST11100,IDFC FIRST Bank,Savings,IDFB006582,2015-04-06,Active,FALSE,162504.85,TRUE
ACC11101,CUST11101,Kotak Mahindra Bank,Salary,KKBK007926,2016-03-28,Active,TRUE,124212.28,TRUE
ACC11102,CUST11102,IDFC FIRST Bank,Savings,IDFB006807,2015-07-15,Active,FALSE,157972.18,TRUE
ACC11103,CUST11103,State Bank of India,Savings,SBIN008424,2017-08-25,Active,FALSE,84887.61,TRUE
ACC11104,CUST11104,Canara Bank,Salary,CNRB009737,2017-08-15,Active,TRUE,148287.91,TRUE
ACC11105,CUST11105,Union Bank of India,Current,UBIN003293,2020-10-29,Active,FALSE,16236.52,TRUE
ACC11106,CUST11106,Axis Bank,Current,UTIB006919,2016-02-06,Active,FALSE,51528.66,TRUE
ACC11107,CUST11107,HDFC Bank,Current,HDFC002018,2016-06-16,Active,FALSE,25915.88,TRUE
ACC11108,CUST11108,IDFC FIRST Bank,Salary,IDFB007598,2021-04-08,Active,TRUE,51589.03,TRUE
ACC11109,CUST11109,Bank of Baroda,Current,BARB007937,2022-09-23,Active,TRUE,259499.87,TRUE
ACC11110,CUST11110,ICICI Bank,Savings,ICIC009286,2020-06-08,Active,TRUE,148159.78,TRUE
ACC11111,CUST11111,HDFC Bank,Current,HDFC004483,2020-04-22,Active,FALSE,14834.91,TRUE
ACC11112,CUST11112,HDFC Bank,Savings,HDFC007694,2016-05-10,Active,FALSE,18400.35,TRUE
ACC11113,CUST11113,HDFC Bank,Savings,HDFC007086,2019-03-14,Active,FALSE,27824.43,TRUE
ACC11114,CUST11114,ICICI Bank,Savings,ICIC007910,2018-06-03,Active,TRUE,148981.21,TRUE
ACC11115,CUST11115,HDFC Bank,Savings,HDFC009970,2015-10-04,Active,FALSE,31906.69,TRUE
ACC11116,CUST11116,YES Bank,Savings,YESB008411,2023-10-06,Active,FALSE,84652.75,TRUE
ACC11117,CUST11117,ICICI Bank,Salary,ICIC003269,2022-02-19,Active,TRUE,113955.2,TRUE
ACC11118,CUST11118,Union Bank of India,Savings,UBIN006328,2023-12-21,Active,FALSE,92967.2,TRUE
ACC11119,CUST11119,Punjab National Bank,Salary,PUNB006554,2015-07-07,Inactive,TRUE,86573.8,TRUE
ACC11120,CUST11120,Canara Bank,Savings,CNRB002450,2022-12-06,Active,FALSE,91495.8,TRUE
ACC11121,CUST11121,Kotak Mahindra Bank,Salary,KKBK003028,2015-12-15,Active,TRUE,177828.53,TRUE
ACC11122,CUST11122,State Bank of India,Savings,SBIN009548,2023-06-02,Active,FALSE,66569.28,TRUE
ACC11123,CUST11123,IDFC FIRST Bank,Savings,IDFB003944,2018-01-31,Active,FALSE,33089.98,TRUE
ACC11124,CUST11124,YES Bank,Savings,YESB008278,2020-12-25,Active,TRUE,25526.99,TRUE
ACC11125,CUST11125,State Bank of India,Current,SBIN006569,2017-01-09,Active,FALSE,82226.49,TRUE
ACC11126,CUST11126,HDFC Bank,Salary,HDFC002627,2016-11-19,Active,TRUE,28305.3,TRUE
ACC11127,CUST11127,ICICI Bank,Current,ICIC006026,2022-08-11,Active,FALSE,107944.88,TRUE
ACC11128,CUST11128,State Bank of India,Current,SBIN005882,2016-02-09,Active,TRUE,75568.58,TRUE
ACC11129,CUST11129,HDFC Bank,Savings,HDFC001849,2017-09-08,Active,FALSE,39155.27,TRUE
ACC11130,CUST11130,IDFC FIRST Bank,Savings,IDFB007308,2018-01-08,Active,FALSE,58985.37,TRUE
ACC11131,CUST11131,Bank of Baroda,Current,BARB001473,2022-02-07,Active,FALSE,75485.23,FALSE
ACC11132,CUST11132,Canara Bank,Savings,CNRB002663,2023-07-23,Active,FALSE,75848.29,TRUE
ACC11133,CUST11133,HDFC Bank,Savings,HDFC009199,2023-10-12,Inactive,TRUE,428170.5,TRUE
ACC11134,CUST11134,IDFC FIRST Bank,Salary,IDFB007942,2020-01-25,Active,TRUE,178378.28,FALSE
ACC11135,CUST11135,YES Bank,Savings,YESB005739,2015-01-03,Active,FALSE,82869.75,TRUE
ACC11136,CUST11136,Kotak Mahindra Bank,Savings,KKBK007228,2022-02-02,Active,FALSE,101666.44,TRUE
ACC11137,CUST11137,ICICI Bank,Salary,ICIC009750,2015-10-14,Active,TRUE,46166.78,TRUE
ACC11138,CUST11138,ICICI Bank,Current,ICIC005578,2017-05-13,Active,FALSE,66587.92,TRUE
ACC11139,CUST11139,IndusInd Bank,Current,INDB005282,2018-01-23,Active,FALSE,127489.8,TRUE
ACC11140,CUST11140,Bank of Baroda,Savings,BARB006381,2022-10-04,Active,FALSE,97536.75,TRUE
ACC11141,CUST11141,State Bank of India,Savings,SBIN001156,2019-08-20,Active,FALSE,110018.8,TRUE
ACC11142,CUST11142,HDFC Bank,Salary,HDFC002270,2015-05-07,Active,TRUE,72784.53,TRUE
ACC11143,CUST11143,HDFC Bank,Current,HDFC006783,2021-09-28,Active,FALSE,21241.43,TRUE
ACC11144,CUST11144,Union Bank of India,Savings,UBIN001138,2020-03-10,Active,TRUE,26891.95,TRUE
ACC11145,CUST11145,Kotak Mahindra Bank,Savings,KKBK006862,2016-01-04,Active,FALSE,151563.64,TRUE
ACC11146,CUST11146,Bank of Baroda,Savings,BARB006947,2018-02-23,Active,FALSE,71482.67,TRUE
ACC11147,CUST11147,State Bank of India,Current,SBIN004212,2016-03-30,Active,FALSE,60452.12,TRUE
ACC11148,CUST11148,IDFC FIRST Bank,Salary,IDFB004174,2022-07-16,Active,TRUE,204519.53,TRUE
ACC11149,CUST11149,ICICI Bank,Savings,ICIC002065,2017-11-29,Active,FALSE,88088.45,TRUE
ACC11150,CUST11150,Union Bank of India,Savings,UBIN005494,2022-08-09,Active,FALSE,110610.32,TRUE
ACC11151,CUST11151,YES Bank,Salary,YESB005143,2020-02-03,Active,TRUE,85005.08,TRUE
ACC11152,CUST11152,Canara Bank,Savings,CNRB001849,2019-11-07,Active,FALSE,58473.1,TRUE
ACC11153,CUST11153,IDFC FIRST Bank,Current,IDFB008644,2019-01-20,Active,TRUE,202112.63,TRUE
ACC11154,CUST11154,Punjab National Bank,Current,PUNB009723,2018-07-19,Active,FALSE,45214.56,TRUE
ACC11155,CUST11155,YES Bank,Savings,YESB001415,2022-09-25,Active,TRUE,72596.65,TRUE
ACC11156,CUST11156,Kotak Mahindra Bank,Savings,KKBK002029,2015-04-25,Active,FALSE,43286.84,TRUE
ACC11157,CUST11157,Canara Bank,Savings,CNRB006477,2017-10-09,Active,TRUE,75090.58,TRUE
ACC11158,CUST11158,IndusInd Bank,Savings,INDB009514,2015-10-26,Active,FALSE,177059.94,TRUE
ACC11159,CUST11159,YES Bank,Savings,YESB003045,2015-09-06,Active,FALSE,58798.91,TRUE
ACC11160,CUST11160,Union Bank of India,Savings,UBIN002065,2015-09-11,Active,TRUE,96750.12,TRUE
ACC11161,CUST11161,HDFC Bank,Savings,HDFC002668,2021-04-09,Active,FALSE,45296.61,TRUE
ACC11162,CUST11162,YES Bank,Savings,YESB007735,2021-09-21,Active,FALSE,60865.89,TRUE
ACC11163,CUST11163,Bank of Baroda,Salary,BARB008014,2021-12-11,Active,TRUE,108424.16,TRUE
ACC11164,CUST11164,State Bank of India,Salary,SBIN008439,2018-09-06,Active,TRUE,26793.28,TRUE
ACC11165,CUST11165,Union Bank of India,Salary,UBIN002106,2023-11-08,Active,TRUE,100610.5,TRUE
ACC11166,CUST11166,IDFC FIRST Bank,Savings,IDFB005198,2019-09-21,Active,FALSE,90325.55,TRUE
ACC11167,CUST11167,ICICI Bank,Savings,ICIC001722,2016-06-06,Active,FALSE,70330.63,FALSE
ACC11168,CUST11168,IndusInd Bank,Salary,INDB006098,2021-01-25,Active,TRUE,58649.88,TRUE
ACC11169,CUST11169,IndusInd Bank,Savings,INDB005768,2015-02-03,Active,FALSE,36068.49,TRUE
ACC11170,CUST11170,Axis Bank,Salary,UTIB009308,2015-08-12,Active,TRUE,47653.09,TRUE
ACC11171,CUST11171,Axis Bank,Savings,UTIB002120,2017-02-14,Active,FALSE,320120.36,TRUE
ACC11172,CUST11172,IndusInd Bank,Salary,INDB006499,2018-05-12,Active,TRUE,26627.12,TRUE
ACC11173,CUST11173,State Bank of India,Savings,SBIN009125,2015-01-16,Active,FALSE,222321.79,TRUE
ACC11174,CUST11174,Bank of Baroda,Current,BARB006431,2017-04-20,Active,FALSE,23149.53,TRUE
ACC11175,CUST11175,IndusInd Bank,Salary,INDB001491,2016-04-16,Active,TRUE,76064.12,TRUE
ACC11176,CUST11176,IndusInd Bank,Savings,INDB001719,2017-03-26,Active,FALSE,37719.84,TRUE
ACC11177,CUST11177,Union Bank of India,Savings,UBIN003855,2021-03-21,Active,FALSE,44040.11,TRUE
ACC11178,CUST11178,Kotak Mahindra Bank,Savings,KKBK002657,2022-08-06,Active,FALSE,236468.78,TRUE
ACC11179,CUST11179,Axis Bank,Current,UTIB005998,2017-09-10,Active,TRUE,46659.33,TRUE
ACC11180,CUST11180,YES Bank,Savings,YESB008106,2016-04-30,Active,FALSE,115634.06,TRUE
ACC11181,CUST11181,Axis Bank,Current,UTIB009725,2022-10-15,Active,FALSE,109818.59,FALSE
ACC11182,CUST11182,Axis Bank,Salary,UTIB001756,2021-08-02,Active,TRUE,98661.44,TRUE
ACC11183,CUST11183,IndusInd Bank,Savings,INDB005049,2022-01-22,Active,FALSE,57222.81,TRUE
ACC11184,CUST11184,YES Bank,Savings,YESB009011,2023-02-27,Active,TRUE,186586.94,TRUE
ACC11185,CUST11185,IDFC FIRST Bank,Salary,IDFB007358,2019-03-13,Active,TRUE,102675.18,TRUE
ACC11186,CUST11186,IndusInd Bank,Current,INDB009609,2023-01-10,Inactive,TRUE,219219.44,TRUE
ACC11187,CUST11187,YES Bank,Savings,YESB001599,2017-06-18,Active,TRUE,157504.6,TRUE
ACC11188,CUST11188,Punjab National Bank,Salary,PUNB007178,2016-10-05,Active,TRUE,36680.02,TRUE
ACC11189,CUST11189,ICICI Bank,Savings,ICIC002376,2019-12-26,Active,FALSE,47163.86,TRUE
ACC11190,CUST11190,IDFC FIRST Bank,Current,IDFB006511,2020-01-22,Active,FALSE,40216.22,TRUE
ACC11191,CUST11191,IndusInd Bank,Current,INDB005473,2015-04-12,Active,TRUE,146638.4,TRUE
ACC11192,CUST11192,HDFC Bank,Salary,HDFC005825,2020-10-01,Active,TRUE,41808.27,TRUE
ACC11193,CUST11193,Axis Bank,Savings,UTIB002612,2015-10-20,Active,TRUE,119702.2,TRUE
ACC11194,CUST11194,Kotak Mahindra Bank,Savings,KKBK005959,2017-02-19,Active,FALSE,260369.78,TRUE
ACC11195,CUST11195,Union Bank of India,Savings,UBIN009898,2015-02-04,Active,TRUE,141626.97,FALSE
ACC11196,CUST11196,Punjab National Bank,Current,PUNB001194,2022-05-03,Active,FALSE,88910.7,TRUE
ACC11197,CUST11197,Punjab National Bank,Savings,PUNB004728,2023-02-10,Active,FALSE,30909.44,TRUE
ACC11198,CUST11198,IDFC FIRST Bank,Current,IDFB008679,2018-10-27,Active,FALSE,48818.98,TRUE
ACC11199,CUST11199,Union Bank of India,Savings,UBIN007843,2019-12-02,Active,FALSE,37566.54,TRUE
ACC11200,CUST11200,YES Bank,Savings,YESB003102,2023-04-11,Active,FALSE,96925.03,TRUE
ACC11201,CUST11201,IndusInd Bank,Current,INDB004694,2019-10-10,Active,FALSE,53291.13,TRUE
ACC11202,CUST11202,IDFC FIRST Bank,Savings,IDFB005909,2021-08-01,Active,FALSE,56262.9,FALSE
ACC11203,CUST11203,ICICI Bank,Salary,ICIC006410,2022-01-23,Active,TRUE,99944.22,TRUE
ACC11204,CUST11204,Punjab National Bank,Savings,PUNB007247,2019-05-20,Active,TRUE,240146.08,TRUE
ACC11205,CUST11205,Bank of Baroda,Savings,BARB005991,2016-12-03,Active,FALSE,96222.53,TRUE
ACC11206,CUST11206,Union Bank of India,Savings,UBIN009005,2017-02-03,Active,FALSE,81347.64,TRUE
ACC11207,CUST11207,Kotak Mahindra Bank,Savings,KKBK009591,2020-02-06,Active,TRUE,45041.64,TRUE
ACC11208,CUST11208,Punjab National Bank,Savings,PUNB007407,2016-03-29,Active,FALSE,41792.52,TRUE
ACC11209,CUST11209,Punjab National Bank,Savings,PUNB004382,2017-04-22,Active,FALSE,112314.8,TRUE
ACC11210,CUST11210,ICICI Bank,Salary,ICIC006084,2017-04-11,Active,TRUE,99659.0,TRUE
ACC11211,CUST11211,State Bank of India,Current,SBIN003337,2015-09-20,Active,FALSE,41357.04,TRUE
ACC11212,CUST11212,IndusInd Bank,Current,INDB009043,2020-03-10,Active,FALSE,63823.93,TRUE
ACC11213,CUST11213,Bank of Baroda,Savings,BARB006681,2019-05-21,Active,FALSE,56393.05,TRUE
ACC11214,CUST11214,Axis Bank,Salary,UTIB003942,2023-03-23,Active,TRUE,37507.74,TRUE
ACC11215,CUST11215,Union Bank of India,Current,UBIN002565,2022-11-01,Inactive,TRUE,249943.86,TRUE
ACC11216,CUST11216,Canara Bank,Savings,CNRB009810,2022-06-23,Active,FALSE,67144.13,TRUE
ACC11217,CUST11217,Axis Bank,Current,UTIB009085,2023-07-18,Active,FALSE,155083.05,TRUE
ACC11218,CUST11218,HDFC Bank,Savings,HDFC009264,2019-08-07,Active,TRUE,213054.14,TRUE
ACC11219,CUST11219,HDFC Bank,Current,HDFC008567,2018-11-08,Active,FALSE,104362.3,TRUE
ACC11220,CUST11220,HDFC Bank,Savings,HDFC003236,2022-07-08,Active,FALSE,29619.67,TRUE
ACC11221,CUST11221,IDFC FIRST Bank,Current,IDFB004969,2016-07-28,Active,FALSE,45343.65,TRUE
ACC11222,CUST11222,State Bank of India,Savings,SBIN002646,2018-04-19,Active,FALSE,48664.95,TRUE
ACC11223,CUST11223,State Bank of India,Savings,SBIN005476,2019-12-10,Active,FALSE,26323.82,TRUE
ACC11224,CUST11224,Canara Bank,Savings,CNRB009721,2019-12-16,Active,FALSE,50605.66,TRUE
ACC11225,CUST11225,Canara Bank,Current,CNRB002684,2022-09-28,Active,FALSE,18943.02,TRUE
ACC11226,CUST11226,Punjab National Bank,Savings,PUNB004305,2019-03-15,Active,FALSE,22088.92,TRUE
ACC11227,CUST11227,State Bank of India,Savings,SBIN001238,2017-02-26,Active,FALSE,15064.46,FALSE
ACC11228,CUST11228,HDFC Bank,Savings,HDFC003750,2015-06-30,Active,TRUE,87545.42,TRUE
ACC11229,CUST11229,Axis Bank,Salary,UTIB004393,2019-06-07,Active,TRUE,19567.32,TRUE
ACC11230,CUST11230,IndusInd Bank,Savings,INDB006298,2015-03-03,Active,FALSE,55102.69,TRUE
ACC11231,CUST11231,Bank of Baroda,Savings,BARB004606,2022-05-19,Active,FALSE,119199.24,TRUE
ACC11232,CUST11232,Axis Bank,Savings,UTIB007735,2023-08-10,Active,FALSE,49751.38,TRUE
ACC11233,CUST11233,YES Bank,Savings,YESB003809,2016-01-24,Active,FALSE,170306.28,TRUE
ACC11234,CUST11234,Canara Bank,Savings,CNRB003177,2016-12-19,Active,FALSE,56316.5,TRUE
ACC11235,CUST11235,Canara Bank,Savings,CNRB008899,2018-10-04,Active,FALSE,261345.81,TRUE
ACC11236,CUST11236,Union Bank of India,Salary,UBIN004808,2021-08-03,Active,TRUE,14043.87,TRUE
ACC11237,CUST11237,HDFC Bank,Savings,HDFC006060,2023-04-11,Active,TRUE,38229.23,TRUE
